Match,Team,Name,Overs,Maidens,Runs,Wickets,Economy,0s,4s,6s,WD,NB,id
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,Pragyan Ojha,4,0,16,0,4.00,17,1,1,0,0,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,Anand Rajan,3,0,27,3,9.00,7,2,1,4,0,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,Dan Christian,3,0,21,0,7.00,8,1,1,3,0,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,Amit Mishra,4,0,18,1,4.50,11,1,0,0,0,ipl_233
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Zaheer Khan,3,0,17,1,5.66,10,2,0,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Charl Langeveldt,3,0,10,2,3.33,11,1,0,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Sreenath Aravind,3,0,18,1,6.00,7,2,0,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Abhimanyu Mithun,2,0,14,0,7.00,8,1,1,2,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Chris Gayle,1,0,11,0,11.00,1,0,1,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,1,0,14,0,14.00,0,1,1,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Brett Lee,3,0,31,1,10.33,7,6,0,1,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Jaydev Unadkat,2,0,30,1,15.00,3,3,2,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Jacques Kallis,3,0,16,2,5.33,8,1,0,1,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Iqbal Abdulla,3,0,18,1,6.00,8,2,0,0,0,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Lakshmipathy Balaji,1.3,0,10,0,6.66,5,1,0,3,0,ipl_232
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,Ryan Harris,4,0,42,1,10.50,7,3,2,2,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,Bhargav Bhatt,4,0,36,0,9.00,9,2,2,2,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,Bipul Sharma,4,0,32,2,8.00,9,3,1,1,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,Shalabh Srivastava,4,0,34,1,8.50,8,4,0,2,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,Piyush Chawla,4,0,30,1,7.50,10,0,2,2,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,RP Singh,4,0,25,4,6.25,17,2,2,2,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Sreesanth,3.5,0,38,0,9.91,7,5,1,1,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Vinay Kumar,3,0,28,0,9.33,8,4,1,1,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Brad Hodge,2,0,26,0,13.00,2,2,2,0,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Prasanth Parameswaran,2,0,23,0,11.50,4,3,1,1,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Raiphi Gomez,1,0,12,0,12.00,2,1,1,0,0,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,Ravindra Jadeja,3,0,27,0,9.00,5,0,2,0,0,ipl_231
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,Irfan Pathan,4,0,40,1,10.00,5,2,2,0,1,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,Andrew McDonald,2,0,23,0,11.50,5,2,2,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,Varun Aaron,4,0,20,1,5.00,12,2,0,1,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,Ajit Agarkar,4,0,49,1,12.25,8,4,4,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,Shahbaz Nadeem,4,0,26,0,6.50,9,3,0,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Delhi Daredevils,James Hopes,2,0,16,0,8.00,2,2,0,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Albie Morkel,3,0,36,1,12.00,7,4,2,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Doug Bollinger,4,0,38,1,9.50,8,4,1,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Ravichandran Ashwin,4,0,19,2,4.75,14,1,1,0,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Suresh Raina,4,0,16,0,4.00,13,1,0,1,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Dwayne Bravo,3,0,21,2,7.00,4,1,0,2,0,ipl_230
Chennai Super Kings Vs Delhi Daredevils,Chennai Super Kings,Shadab Jakati,2,0,19,0,9.50,5,0,2,1,0,ipl_230
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Zaheer Khan,4,0,23,0,5.75,12,3,0,1,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Sreenath Aravind,4,0,34,3,8.50,9,4,1,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Charl Langeveldt,4,0,26,1,6.50,11,2,1,0,1,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Chris Gayle,3,0,23,1,7.66,8,1,0,1,1,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,3,0,17,0,5.66,6,1,0,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Abrar Kazi,2,0,21,0,10.50,2,1,1,1,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Shane Watson,2,0,19,0,9.50,4,3,0,2,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Johan Botha,4,0,42,0,10.50,8,6,1,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Pankaj Singh,2,0,23,0,11.50,4,3,1,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Siddharth Trivedi,2,0,12,0,6.00,6,2,0,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Shane Warne,4,0,26,1,6.50,10,2,1,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Ross Taylor,1,0,11,0,11.00,0,0,1,0,0,ipl_229
Rajasthan Royals Vs Royal Challengers Bangalore,Rajasthan Royals,Ashok Menaria,2,0,16,0,8.00,5,1,1,0,0,ipl_229
Kings XI Punjab Vs Mumbai Indians,Mumbai Indians,Harbhajan Singh,3,0,20,0,6.66,9,3,0,0,0,ipl_228
