Match,Team,Position,Name,Status,Runs,Balls,M,4s,6s,SR,id
Chennai Super Kings Vs Mumbai Indians,Mumbai Indians,3,Rohit Sharma (c),out,18,22,29,0,0,81.81,ipl_501
Chennai Super Kings Vs Mumbai Indians,Mumbai Indians,4,Kieron Pollard,out,1,4,5,0,0,25.00,ipl_501
Chennai Super Kings Vs Mumbai Indians,Mumbai Indians,5,Ambati Rayudu,not_out,34,19,33,1,3,178.94,ipl_501
Chennai Super Kings Vs Mumbai Indians,Mumbai Indians,6,Hardik Pandya,not_out,21,8,11,0,3,262.50,ipl_501
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,1,Robin Uthappa †,out,32,31,42,4,1,103.22,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,2,Gautam Gambhir (c),out,12,10,23,2,0,120.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,3,Manish Pandey,out,22,19,34,1,1,115.78,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,4,Piyush Chawla,out,22,19,31,1,1,115.78,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,5,Yusuf Pathan,out,42,24,35,3,3,175.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,6,Andre Russell,out,5,5,9,1,0,100.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,7,Suryakumar Yadav,not_out,7,7,16,0,0,100.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Kolkata Knight Riders,8,Johan Botha,out,17,5,6,4,0,340.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,1,Manoj Tiwary,out,25,28,40,3,1,89.28,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,2,Shreyas Iyer,out,40,35,46,3,2,114.28,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,3,Jean-Paul Duminy (c),out,25,16,28,2,1,156.25,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,4,Kedar Jadhav †,out,10,6,12,0,1,166.66,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,5,Yuvraj Singh,out,0,3,2,0,0,0.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,6,Angelo Mathews,out,22,15,26,2,1,146.66,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,7,Saurabh Tiwary,not_out,24,15,25,3,1,160.00,ipl_500
Kolkata Knight Riders Vs Delhi Daredevils,Delhi Daredevils,8,Albie Morkel,not_out,5,2,5,1,0,250.00,ipl_500
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,1,Shikhar Dhawan,out,54,35,65,6,2,154.28,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,2,David Warner (c),out,24,18,22,5,0,133.33,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,3,Moises Henriques,out,20,21,27,3,0,95.23,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,4,Eoin Morgan,out,63,28,34,4,5,225.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,5,Ravi Bopara,not_out,17,12,29,2,0,141.66,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Sunrisers Hyderabad,6,Naman Ojha †,not_out,8,6,12,1,0,133.33,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,1,Ajinkya Rahane,out,8,6,3,2,0,133.33,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,2,Shane Watson (c),out,12,12,17,3,0,100.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,3,Steven Smith,out,68,40,65,9,2,170.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,4,Karun Nair,out,4,10,16,0,0,40.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,5,Deepak Hooda,out,7,9,16,0,0,77.77,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,6,James Faulkner,out,30,19,32,2,2,157.89,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,7,Sanju Samson †,out,21,10,16,0,3,210.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,8,Stuart Binny,not_out,3,3,14,0,0,100.00,ipl_499
Sunrisers Hyderabad Vs Rajasthan Royals,Rajasthan Royals,9,Chris Morris,not_out,34,11,12,2,3,309.09,ipl_499
Royal Challengers Bangalore Vs Kings XI Punjab,Royal Challengers Bangalore,1,Chris Gayle,out,117,57,84,7,12,205.26,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Royal Challengers Bangalore,2,Virat Kohli (c),out,32,30,55,3,1,106.66,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Royal Challengers Bangalore,3,AB de Villiers,not_out,47,24,42,3,4,195.83,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Royal Challengers Bangalore,4,Dinesh Karthik †,out,8,3,4,0,1,266.66,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Royal Challengers Bangalore,5,Sarfaraz Khan,not_out,11,7,8,1,0,157.14,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,1,Murali Vijay,out,2,6,13,0,0,33.33,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,2,Manan Vohra,out,2,3,3,0,0,66.66,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,3,Wriddhiman Saha †,out,13,11,24,1,1,118.18,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,4,Glenn Maxwell,out,1,5,3,0,0,20.00,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,5,David Miller,out,7,10,12,1,0,70.00,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,6,George Bailey (c),out,2,4,9,0,0,50.00,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,7,Axar Patel,not_out,40,21,37,5,2,190.47,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,8,Mitchell Johnson,out,1,4,5,0,0,25.00,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,9,Anureet Singh,out,0,2,1,0,0,0.00,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,10,Karanveer Singh,out,4,7,9,0,0,57.14,ipl_498
Royal Challengers Bangalore Vs Kings XI Punjab,Kings XI Punjab,11,Sandeep Sharma,out,7,9,11,1,0,77.77,ipl_498
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,1,Mayank Agarwal,out,0,1,1,0,0,0.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,2,Shreyas Iyer,out,19,18,26,3,0,105.55,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,3,Jean-Paul Duminy (c),out,28,19,30,3,2,147.36,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,4,Kedar Jadhav †,out,16,15,26,0,1,106.66,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,5,Yuvraj Singh,out,57,44,62,7,2,129.54,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,6,Angelo Mathews,out,12,10,20,0,1,120.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,7,Saurabh Tiwary,not_out,13,11,27,2,0,118.18,ipl_497
Delhi Daredevils Vs Mumbai Indians,Delhi Daredevils,8,Nathan Coulter-Nile,not_out,3,2,6,0,0,150.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,1,Lendl Simmons,out,0,1,1,0,0,0.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,2,Parthiv Patel †,out,13,13,41,1,0,100.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,3,Hardik Pandya,out,5,8,9,1,0,62.50,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,4,Rohit Sharma (c),out,46,37,108,2,3,124.32,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,5,Harbhajan Singh,out,5,4,4,1,0,125.00,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,6,Ambati Rayudu,not_out,49,40,72,4,1,122.50,ipl_497
Delhi Daredevils Vs Mumbai Indians,Mumbai Indians,7,Kieron Pollard,not_out,26,14,27,0,3,185.71,ipl_497
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,1,Robin Uthappa †,out,30,27,45,3,0,111.11,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,2,Gautam Gambhir (c),out,31,23,30,5,0,134.78,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,3,Manish Pandey,out,33,26,26,1,2,126.92,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,4,Andre Russell,out,1,3,3,0,0,33.33,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,5,Ryan ten Doeschate,out,8,7,13,0,0,114.28,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,6,Yusuf Pathan,not_out,30,19,37,4,0,157.89,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,7,Johan Botha,out,12,6,15,1,1,200.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,8,Suryakumar Yadav,out,6,3,3,1,0,200.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,9,Piyush Chawla,not_out,9,6,11,1,0,150.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,1,David Warner (c),out,4,3,2,1,0,133.33,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,2,Shikhar Dhawan,out,15,15,25,3,0,100.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,3,Naman Ojha †,out,0,3,2,0,0,0.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,4,Moises Henriques,out,41,33,70,2,2,124.24,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,5,Eoin Morgan,out,5,11,15,0,0,45.45,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,6,Hanuma Vihari,out,6,12,16,0,0,50.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,7,Bipul Sharma,out,1,2,5,0,0,50.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,8,Karn Sharma,out,32,20,27,0,3,160.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,9,Praveen Kumar,out,12,16,23,1,0,75.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,10,Bhuvneshwar Kumar,not_out,11,4,10,1,1,275.00,ipl_496
Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,11,Dale Steyn,not_out,1,1,2,0,0,100.00,ipl_496
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,1,Dwayne Smith,out,0,6,4,0,0,0.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,2,Brendon McCullum,out,20,15,25,4,0,133.33,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,3,Suresh Raina,out,52,46,72,5,1,113.04,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,4,Faf du Plessis,out,24,20,47,0,1,120.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,5,MS Dhoni (c)†,out,29,18,22,2,2,161.11,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,6,Ravindra Jadeja,out,3,4,11,0,0,75.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,7,Pawan Negi,out,13,7,15,1,1,185.71,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,8,Dwayne Bravo,out,2,3,6,0,0,66.66,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,9,Mohit Sharma,out,0,0,3,0,0,-,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,10,Ashish Nehra,not_out,0,1,1,0,0,0.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,1,Nic Maddinson,out,4,7,8,1,0,57.14,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,2,Virat Kohli (c),out,48,44,67,2,1,109.09,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,3,AB de Villiers,out,21,14,12,5,0,150.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,4,Mandeep Singh,out,0,0,3,0,0,-,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,5,Dinesh Karthik †,out,23,20,43,4,0,115.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,6,Sarfaraz Khan,out,8,8,14,1,0,100.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,7,David Wiese,out,17,14,27,2,0,121.42,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,8,Harshal Patel,out,0,1,1,0,0,0.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,9,Mitchell Starc,out,1,7,10,0,0,14.28,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,10,Iqbal Abdulla,out,0,3,4,0,0,0.00,ipl_495
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,11,Yuzvendra Chahal,not_out,0,0,2,0,0,-,ipl_495
Rajasthan Royals Vs Delhi Daredevils,Rajasthan Royals,1,Ajinkya Rahane,not_out,91,54,99,9,3,168.51,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Rajasthan Royals,2,Shane Watson (c),out,21,24,35,4,0,87.50,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Rajasthan Royals,3,Karun Nair,out,61,38,56,6,2,160.52,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Rajasthan Royals,4,James Faulkner,not_out,8,4,8,1,0,200.00,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,1,Mayank Agarwal,out,11,8,12,1,1,137.50,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,2,Shreyas Iyer,out,9,12,21,2,0,75.00,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,3,Jean-Paul Duminy (c),out,56,39,82,3,3,143.58,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,4,Yuvraj Singh,out,22,18,24,4,0,122.22,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,5,Angelo Mathews,out,16,17,25,2,0,94.11,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,6,Kedar Jadhav †,out,11,7,10,0,1,157.14,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,7,Saurabh Tiwary,not_out,28,14,24,1,2,200.00,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,8,Nathan Coulter-Nile,out,6,2,5,0,1,300.00,ipl_494
Rajasthan Royals Vs Delhi Daredevils,Delhi Daredevils,9,Amit Mishra,not_out,1,3,6,0,0,33.33,ipl_494
Mumbai Indians Vs Kings XI Punjab,Mumbai Indians,1,Lendl Simmons,out,71,56,85,9,1,126.78,ipl_493
Mumbai Indians Vs Kings XI Punjab,Mumbai Indians,2,Parthiv Patel †,out,59,36,50,5,3,163.88,ipl_493
Mumbai Indians Vs Kings XI Punjab,Mumbai Indians,3,Rohit Sharma (c),out,26,20,25,2,0,130.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Mumbai Indians,4,Kieron Pollard,not_out,7,7,11,0,0,100.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Mumbai Indians,5,Ambati Rayudu,not_out,4,1,2,1,0,400.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,1,Murali Vijay,out,39,34,51,3,1,114.70,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,2,Virender Sehwag,out,2,5,5,0,0,40.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,3,Glenn Maxwell,out,12,9,16,2,0,133.33,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,4,David Miller,out,43,37,53,3,1,116.21,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,5,George Bailey (c),out,21,18,38,1,0,116.66,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,6,Wriddhiman Saha †,out,12,12,21,1,0,100.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,7,Axar Patel,out,0,1,1,0,0,0.00,ipl_493
Mumbai Indians Vs Kings XI Punjab,Kings XI Punjab,8,Mitchell Johnson,not_out,8,4,5,0,1,200.00,ipl_493
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,1,David Warner (c),out,61,28,41,11,1,217.85,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,2,Shikhar Dhawan,out,37,32,60,4,0,115.62,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,3,Moises Henriques,out,19,9,8,1,2,211.11,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,4,Eoin Morgan,not_out,32,27,48,1,2,118.51,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,5,Naman Ojha †,out,20,12,17,3,1,166.66,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,6,Ashish Reddy,out,6,6,5,1,0,100.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,7,Hanuma Vihari,out,8,5,12,1,0,160.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,8,Karn Sharma,out,4,2,1,1,0,200.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,1,Dwayne Smith,out,21,19,24,3,1,110.52,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,2,Brendon McCullum,out,12,5,8,3,0,240.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,3,Suresh Raina,out,23,15,27,0,3,153.33,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,4,Faf du Plessis,out,33,22,36,4,0,150.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,5,MS Dhoni (c)†,out,20,16,26,2,0,125.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,6,Pawan Negi,out,15,11,22,1,1,136.36,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,7,Dwayne Bravo,not_out,25,20,36,3,0,125.00,ipl_492
Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,8,Ravindra Jadeja,not_out,14,12,15,0,0,116.66,ipl_492
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,1,Robin Uthappa †,out,23,21,-,3,0,109.52,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,2,Gautam Gambhir (c),out,12,8,-,2,0,150.00,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,3,Andre Russell,out,45,17,-,5,3,264.70,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,4,Ryan ten Doeschate,out,12,7,-,1,1,171.42,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,5,Yusuf Pathan,not_out,11,6,-,0,1,183.33,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,6,Suryakumar Yadav,not_out,0,2,-,0,0,0.00,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,1,Chris Gayle,out,21,9,-,0,3,233.33,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,2,Virat Kohli (c),out,34,20,-,2,3,170.00,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,3,AB de Villiers,out,2,4,-,0,0,50.00,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,4,Mandeep Singh,not_out,45,18,-,4,3,250.00,ipl_491
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,5,David Wiese,not_out,9,7,-,0,0,128.57,ipl_491
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,1,Lendl Simmons,out,38,31,47,4,1,122.58,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,2,Parthiv Patel †,out,23,14,24,5,0,164.28,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,3,Unmukt Chand,out,13,14,31,1,0,92.85,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,4,Rohit Sharma (c),out,27,21,27,2,1,128.57,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,5,Ambati Rayudu,not_out,53,27,50,4,3,196.29,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,6,Kieron Pollard,out,24,14,27,2,1,171.42,ipl_490
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,7,Harbhajan Singh,not_out,0,0,1,0,0,-,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,1,Ajinkya Rahane,out,16,12,17,2,0,133.33,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,2,Shane Watson (c),out,28,23,41,2,2,121.73,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,3,Sanju Samson †,out,76,46,72,7,3,165.21,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,4,Steven Smith,out,23,20,31,2,0,115.00,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,5,Karun Nair,out,7,6,18,1,0,116.66,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,6,Stuart Binny,not_out,9,6,18,1,0,150.00,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,7,Deepak Hooda,out,1,2,2,0,0,50.00,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,8,Tim Southee,out,6,5,5,0,0,120.00,ipl_490
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,9,Rusty Theron,not_out,1,1,1,0,0,100.00,ipl_490
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,1,Virender Sehwag,out,1,2,2,0,0,50.00,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,2,Manan Vohra,out,1,7,15,0,0,14.28,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,3,Shaun Marsh,out,5,4,5,1,0,125.00,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,4,Wriddhiman Saha †,out,3,8,10,0,0,37.50,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,5,David Miller,out,42,41,78,4,1,102.43,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,6,George Bailey (c),out,18,16,20,3,0,112.50,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,7,Thisara Perera,out,3,7,10,0,0,42.85,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,8,Axar Patel,out,22,26,39,0,1,84.61,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,9,Shardul Thakur,not_out,7,6,7,1,0,116.66,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,10,Anureet Singh,not_out,8,3,3,0,1,266.66,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,1,Mayank Agarwal,not_out,52,40,60,6,1,130.00,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,2,Shreyas Iyer,out,54,40,54,4,3,135.00,ipl_489
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,3,Saurabh Tiwary,not_out,5,4,3,1,0,125.00,ipl_489
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,1,Dwayne Smith,out,0,1,-,0,0,0.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,2,Brendon McCullum,out,32,12,-,3,3,266.66,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,3,Suresh Raina,out,8,10,-,2,0,80.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,4,Faf du Plessis,out,20,11,-,5,0,181.81,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,5,Dwayne Bravo,out,30,32,-,4,0,93.75,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,6,MS Dhoni (c)†,out,1,4,-,0,0,25.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,7,Ravindra Jadeja,out,24,30,-,1,1,80.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,8,Pawan Negi,out,27,13,-,4,1,207.69,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,9,Mohit Sharma,out,0,1,-,0,0,0.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,10,Ashish Nehra,not_out,1,4,-,0,0,25.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,11,Ronit More,not_out,2,2,-,0,0,100.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,1,Robin Uthappa †,not_out,80,58,-,7,1,137.93,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,2,Gautam Gambhir (c),out,19,16,-,0,2,118.75,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,3,Manish Pandey,out,3,10,-,0,0,30.00,ipl_488
Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,4,Suryakumar Yadav,out,2,3,-,0,0,66.66,ipl_488
